Datasource Name,Datasource ID,Field Name,Full Name,Description,Table ID,Table Name,Database Name
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Account Sub Type,account_sub_type,Category of the customer,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Device Region,device_datacenter_region,Region in which the device is present,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,SKU Name,sku_name,"Name of the SKU
",NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Date,date,"Date that the data was updated, for previous months is shown the last day of the month, for the current month is shown the last day that was updated the data",NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Device Number,device_number,Customer device number,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Device Status,device_status,Status of the listed device,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,SKU Description,sku_description,"Description of the SKU
",NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Account Team,account_team_name,Team name of the account,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Support Sku,support_sku,Support of the SKU,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Device Type,device_type,Type of the device,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Account Name,account_name,Customer account number,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Account Billing Postal Code,account_billing_postal_code,Postal Code of the customer,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Supplier Report,supplier_report,Name of the supplier,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Device Datacenter,device_datacenter_abbr,"Data center in which the device is present
",NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,License Mgmt SKU Reports,__tableau_internal_object_id__.license_mgmt_sku_reports_698BC9234EAE42EBB689EFD08773A64F,Count of all the records in the table,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Total No of Records,Calculation_939000563356213253,Distinct count of the records present in data set,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Account Number,account_number,Customer account number,NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,SKU Number,sku_number,"The SKU number of the SKU
",NA,NA,NA
RS - License Mgmt SKU Reports,50e828a6-9290-0c2e-9b55-480aae94e0de,Total No of Devices,Calculation_939000563353759745,Distinct count of the total devices listed,NA,NA,NA
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Vmprocessors,vmprocessors,"The number of processors allocated to a virtual machine, providing information about the computational resources assigned to virtualization.",ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Sku Description,sku_description,A description providing details about a specific SKU in the Rackspace records.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Account Manager,account_manager,The individual responsible for managing and maintaining a particular account.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,No of Devices Thales,Calculation_1904741205581565960,The count or number of devices associated with the Thales.,NA,NA,NA
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Account Name,account_name,The name assigned to a specific account in the Rackspace database from dim_account.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Total No of Records Thales,Calculation_1904741205993496589,The total number of records or data entries associated with Thales.,NA,NA,NA
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Device Datacenter,device_datacenter,"The data center associated with a particular device, specifying the physical location where the device is hosted.",ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Account Team,account_team,The group of individuals or team assigned to collaborate on and manage a specific account.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,No of Devices Vast,Calculation_1904741205581910025,The total number of records or data entries associated with Vast.,NA,NA,NA
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Device Status Fill,device_status_fill,Flag to identify whehter the device is online of offline.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Device Region,device_region,The geographical region or location associated with a specific device within the Rackspace infrastructure.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Sku Number,sku_number,Identifier assigned to each SKU in the Rackspace records.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Device Number,device_number,A unique identifier assigned to each device in the Rackspace database.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,vw_licensing_for_thales_vast,__tableau_internal_object_id__.vw_licensing_for_thales_vast_9A385A5EE1AF444FBE5703030518E45A,Count of records.,NA,NA,NA
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Account Sub Type,account_sub_type,Label to identify if it is an internal or external account.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Report Date,report_date,The date on which a particular report is generated or applicable.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Account Status,account_status,"The status of the account, indicating whether it is Active, Closed, New, or Pending A/R in the Rackspace records.",ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Device Type,device_type,"The categorization of the device based on its type, such as Security Appliance, Server, Unknown, VM.",ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,_DataSet,_DataSet,Flag to determine if a record belongs to the Vast or to Thales.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Cores Per Processor,cores_per_processor,"The number of processing cores present in each processor unit, providing information about the computational power of the hardware.",ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Device Os,device_os,"The operating system installed on a specific device, providing information about the software environment in which it operates.",ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Hypervisor Computer Number,hypervisor_computer_number,"The unique identifier or number associated with a hypervisor computer, which is responsible for managing virtual machines.",ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Device Online Date_,Report_Date_Thales_Str (copy)_1904741205578104839,"Transformation applied to ""Device Online Date"" to change the format.  it cast the value to STRING and show the left 10 characters.",NA,NA,NA
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Total No of Records Vast,Total No of Records Thales (copy)_1904741205995626510,The count or number of devices associated with the Vast.,NA,NA,NA
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Report Date_,Report Date (copy)_1904741205968248842,Report date transformed from date to string.,NA,NA,NA
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Sku Name,sku_name,The name assigned to a specific SKU in the Rackspace product catalog.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Sku Product Edition,sku_product_edition,The specific edition or version of a product associated with a particular SKU in the Rackspace catalog.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Account Number,account_number,Identifier assigned to each account in the Rackspace database from dim_account.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Report Date Thales_,Report_Date_Thales (copy)_1904741204580982784,Report date transformed from date to string.,NA,NA,NA
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Processors,processors,"The total number of processors present in the Rackspace infrastructure, providing information about the overall computational capacity.",ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Account Country,account_country,The country associated with a specific account in the Rackspace database from dim_country.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Device Online Date,device_online_date,The date on which a particular device was first brought online and became operational.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Device Status,device_status,"The current status of the device, indicating whether it is Decommissioned, In Assembly, Migration Server, Online/Complete or has a different status in the Rackspace records.",ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Sku License Model,sku_license_model,"The licensing model associated with a particular SKU, specifying if it is CPL or instance.",ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Report Date Thales,report_date_thales,The specific date associated with reports related to Thales,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Reports,reports,Flag to highlight the records from dcVast or Vormetric.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Device Name,device_name,The name assigned to a device_host_name within the Rackspace infrastructure from dim_device.,ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
Licensing for Thales Vast,983dff34-dc1b-c5a4-7c53-fcd07910c997,Account Type,account_type,"The categorization of the account based on its characteristics, such as customer, partner, or vendor from dim_account.",ce9d1aa8-95c0-4afe-4cd0-5dd2bcb1d9b9,vw_licensing_for_thales_vast,rax-enterprisebi
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Risk,risk,Risk in which the account is classified,8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Account Number,account_number,Account Name as found in Salesforce,8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Personas,__tableau_internal_object_id__.vw_personas_tp0906_sankey_0129C288CA4845C885CF093151462594,Count of total rows in Personas table,NA,NA,NA
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,CSM,csm,Customer Success Manager assigned to the account,8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Seller,seller,Seller assigned to the account,8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Bucket -3,bucket_3,"Bucket to which the account is classified. Bucket 2 is defined by the month name and the account number of the original datasource (salesforce). In case the account number is null in the original data source is replaced by ""none"" otherwise the macro segment is shown. The month name is defined by the current date minus two months.",8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Bucket -2,bucket_2,"Bucket to which the account is classified. Bucket 2 is defined by the month name and the account number of the original datasource (salesforce). In case the account number is null in the original data source is replaced by ""none"" otherwise the macro segment is shown. The month name is defined by the current date minus one month.",8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Bucket -1,bucket_1,"Bucket to which the account is classified. Bucket 2 is defined by the month name and the account number of the original datasource (salesforce). In case the account number is null in the original data source is replaced by ""none"" otherwise the macro segment is shown. The month name is defined by the current month in the data table.",8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Industry,industry,Industry to which the account belongs,8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Bucket -4,bucket_4,"Bucket to which the account is classified. Bucket 2 is defined by the month name and the account number of the original datasource (salesforce). In case the account number is null in the original data source is replaced by ""none"" otherwise the macro segment is shown. The month name is defined by the current date minus three months.",8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Region,region,Region to which the account belongs,8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Account Number Count,Calculation_754915926470279168,Count of the account numbers in the data,NA,NA,NA
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,Account Name,account_name,Account Name related to the Account Number,8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RS - Personas,6d2946b3-4ce0-efae-9760-8fb35ce6b64a,MRR,mrr,Monthly Recurring Revenue of the account,8c9d33d5-1e3d-a2ee-c497-b2b3a88ce779,vw_personas_tp0906_sankey,rax-datascience
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Quarter,quarter,A date-related attribute representing a specific quarter of the report effective date in QN YYYY format.,0c0a3fc8-3fa7-f0d5-574b-7e1d15f932f8,vw_a360_time_table,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,MaxMonthCurrentSelection,Calculation_2194660426986868736,Max month based on the data loaded to the dashboard.,NA,NA,NA
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Cost Center Hierarchy,Cost Center Hierarchy,NA,NA,NA,NA
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Racker Employee Type,racker_employee_type,"The type of employee classification or category within Rackspace, such as FIXED TERM, REGULAR, TEMPORARY or WORK EXPERIENCE/INTERN, etc.",1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Quarter Complete,quarter_complete,A date-related attribute representing a specific quarter of the report effective date.,0c0a3fc8-3fa7-f0d5-574b-7e1d15f932f8,vw_a360_time_table,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Racker Work Shift,racker_work_shift,"The work shift schedule or timing for a ""Racker"" employee's work hours.",1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,vw_a360_time_table,__tableau_internal_object_id__.vw_a360_time_table_A3A39E18637A4BA4822BF14A4D9C47C4,A view or table related to time-related data within the Rackspace database.,NA,NA,NA
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Management Level,management_level,The specific level or rank within the management hierarchy that an employee holds.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Racker Function,function,"The specific function or role performed by a ""Racker"" .",4ec19f75-26d1-9484-e9a4-5a009dff48d4,gts_cost_center_mappings,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Cost Center (Gts Cost Center Mappings),cost_center (gts_cost_center_mappings),The cost center with specific mappings or references related to GTS.,NA,NA,NA
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Management Chain 5,management_chain_5,The fifth-level manager or supervisor within an employee's reporting chain.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Total Headcount,Calculation_2194660426990919681,"The total number of employees within Rackspace, often used for overall workforce analysis.",NA,NA,NA
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Management Chain 2,management_chain_2,The second-level manager or supervisor within an employee's reporting chain.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,L6,l6,"A hierarchical level, providing the most detailed categorization in the organizational structure.",1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Employee Id,employee_id,A unique identifier assigned to each employee in the Rackspace records.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Date,date,Date that represents the day of the data. there´s a snapshot of the data on daily basis.,0c0a3fc8-3fa7-f0d5-574b-7e1d15f932f8,vw_a360_time_table,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Year Month Key,year_month_key,A date-related attribute representing a specific year month of the report effective date in YYYYMM format.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Management Chain 3,management_chain_3,The third-level manager or supervisor within an employee's reporting chain.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,L5,l5,"A hierarchical level, offering deeper categorization within the organizational structure.",1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Management Chain 7,management_chain_7,The seventh-level manager or supervisor within an employee's reporting chain.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Country/Office Location,Calculation_2194660427325513732,"The combined information about an employee's country and office location, providing a more detailed location.",NA,NA,NA
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Racker Manager,racker_manager,"The manager or supervisor of a ""Racker"" employee within Rackspace.",1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Cost Center,cost_center,The cost center associated with an employee's department or team within Rackspace.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Cost Center,cost_center,The cost center associated with an employee's department or team within Rackspace.,4ec19f75-26d1-9484-e9a4-5a009dff48d4,gts_cost_center_mappings,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Headcount Total/Percentage,Country/Office Location (copy)_2194660427328626695,Dynamic field that shows the total headcound or the percentage of total of the headcount.,NA,NA,NA
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Tmk,tmk,"An abbreviation or code related to ""Time Month Key"". A representation of the Report Effective Date in YYYYMM format.",0c0a3fc8-3fa7-f0d5-574b-7e1d15f932f8,vw_a360_time_table,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Year,year,A date-related attribute representing a specific year of the report effective date in YYYY format.,0c0a3fc8-3fa7-f0d5-574b-7e1d15f932f8,vw_a360_time_table,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Racker Sso,racker_sso,"The Single Sign-On (SSO) identifier associated with a ""Racker"" employee.",1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,time_month_number,time_month_number,A numeric representation of a specific month for time-based calculations and analysis.,0c0a3fc8-3fa7-f0d5-574b-7e1d15f932f8,vw_a360_time_table,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Management Chain 8,management_chain_8,The eighth-level manager or supervisor within an employee's reporting chain.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Management Chain 0,management_chain_0,The top-level manager or supervisor within an employee's reporting chain.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,L2,l2,"A hierarchical level, providing more detailed categorization than L1 in the organizational structure.",1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Worker Type,worker_type,Flag to group the employees of Rackspace.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Report Effective Date,report_effective_date,The date on which a specific report is considered effective or applicable.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Management Chain 6,management_chain_6,The sixth-level manager or supervisor within an employee's reporting chain.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Office Location,office_location,The physical office location or workplace of an employee within Rackspace.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Month,month,A date-related attribute representing a specific month of report effective date.,0c0a3fc8-3fa7-f0d5-574b-7e1d15f932f8,vw_a360_time_table,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,L4,l4,"A hierarchical level, providing additional categorization in the organizational structure.",1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Country Location,country_location,The geographical location or country where an employee is based.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Hire Date,hire_date,The date on which an employee was hired or onboarded by Rackspace.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,gts_cost_center_mappings,__tableau_internal_object_id__.gts_cost_center_mappings_90B8EC843B1F4045891B5CE5C825F61D,Count of records of the gts_cost_center_mappings.,NA,NA,NA
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,racker,__tableau_internal_object_id__.racker_F820D670BBC746588370D4657D620C00,Count of rackers given in the dataset.,NA,NA,NA
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Racker Name,racker_name,Employee´s name within Rackspace.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Job Profile,job_profile,The specific job role or position held by an employee within the organization.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,L1,l1,"A hierarchical level, often used to represent a top-level organizational structure or category.",1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
RT - Racker Employee Overview,b5ae589f-bd4e-32fd-6dd8-3adfeb65e3c0,Management Chain 4,management_chain_4,The fourth-level manager or supervisor within an employee's reporting chain.,1a596003-5b6c-3b98-7a6f-fbe26f3290d7,racker,rax-enterprisebi
